,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
52,Argentina,266,+108,4.0,,27.0,235,,6.0
53,Croatia,254,+48,1.0,,5.0,248,5.0,62.0
54,Mexico,251,+48,2.0,,4.0,245,1.0,2.0
55,Lebanon,248,+18,4.0,,8.0,236,4.0,36.0
56,Iraq,233,+19,20.0,3.0,57.0,156,,6.0
57,Colombia,231,+35,2.0,2.0,3.0,226,,5.0
58,Serbia,222,+51,2.0,1.0,2.0,218,4.0,25.0
59,Dominican Republic,202,+90,3.0,,,199,,19.0
60,Algeria,201,+62,17.0,2.0,65.0,119,,5.0
61,Armenia,194,+34,,,2.0,192,6.0,65.0
62,Kuwait,188,+12,,,30.0,158,5.0,44.0
63,Bulgaria,187,+24,3.0,,3.0,181,3.0,27.0
64,Slovakia,185,+7,,,7.0,178,2.0,34.0
65,San Marino,175,+15,20.0,,4.0,151,13.0,5158.0
66,Taiwan,169,+16,2.0,,28.0,139,,7.0
67,Uruguay,158,+48,,,,158,2.0,45.0
68,UAE,153,,2.0,,38.0,113,2.0,15.0
69,Lithuania,143,+44,1.0,,1.0,141,1.0,53.0
70,Latvia,139,+15,,,1.0,138,,74.0
71,Costa Rica,134,+17,2.0,,2.0,130,2.0,26.0
72,Hungary,131,+28,6.0,2.0,16.0,109,6.0,14.0
73,Bosnia and Herzegovina,126,+33,1.0,,2.0,123,1.0,38.0
74,Morocco,115,+19,4.0,1.0,3.0,108,1.0,3.0
75,North Macedonia,115,+30,1.0,1.0,1.0,113,1.0,55.0
76,Faeroe Islands,115,+23,,,3.0,112,,2354.0
77,Andorra,113,+25,1.0,1.0,1.0,111,2.0,1462.0
78,Vietnam,113,+19,,,17.0,96,2.0,1.0
79,Jordan,112,+12,,,1.0,111,,11.0
80,New Zealand,102,+50,,,,102,,21.0
81,Cyprus,95,+11,1.0,,3.0,91,3.0,79.0
82,Moldova,94,+14,1.0,,1.0,92,3.0,23.0
83,Malta,90,+17,,,2.0,88,1.0,204.0
84,Albania,89,+13,2.0,,2.0,85,2.0,31.0
85,Brunei,88,+5,,,2.0,86,2.0,201.0
86,Cambodia,84,+31,,,2.0,82,,5.0
87,Sri Lanka,82,+5,,,3.0,79,2.0,4.0
88,Belarus,76,,,,15.0,61,,8.0
89,Burkina Faso,75,+11,4.0,1.0,5.0,66,,4.0
90,Tunisia,75,+15,3.0,2.0,1.0,71,7.0,6.0
91,Ukraine,73,+26,3.0,,1.0,69,,2.0
92,Venezuela,70,,,,15.0,55,2.0,2.0
93,Senegal,67,+11,,,5.0,62,,4.0
94,Azerbaijan,65,+12,1.0,,11.0,53,,6.0
95,Kazakhstan,59,+5,,,,59,,3.0
96,Palestine,59,+6,,,17.0,42,,12.0
97,Guadeloupe,56,,1.0,,,55,4.0,140.0
98,Oman,55,+3,,,17.0,38,,11.0
99,Georgia,54,+5,,,1.0,53,1.0,14.0
100,Trinidad and Tobago,50,+1,,,,50,,36.0
101,Réunion,47,,,,1.0,46,,52.0
102,Uzbekistan,43,+2,,,,43,,1.0
103,Afghanistan,40,+16,1.0,1.0,1.0,38,,1.0
104,Cameroon,40,,,,2.0,38,,2.0
105,Martinique,37,,1.0,,,36,7.0,99.0
106,Liechtenstein,37,,,,,37,,970.0
107,Cuba,35,+14,1.0,,,34,,3.0
108,Channel Islands,32,,,,,32,,184.0
109,DRC,30,+7,1.0,,,29,,0.3
110,Nigeria,30,+8,,,2.0,28,,0.1
111,Mauritius,28,+14,2.0,1.0,,26,1.0,22.0
112,Bangladesh,27,+3,2.0,,3.0,22,,0.2
113,Guam,27,+12,1.0,1.0,,26,,160.0
114,Honduras,26,+2,,,,26,,3.0
115,Bolivia,24,+5,,,,24,,2.0
116,Ghana,23,+2,1.0,,,22,,0.7
117,Puerto Rico,23,+2,1.0,,,22,,8.0
118,Monaco,23,+5,,,1.0,22,,586.0
119,Paraguay,22,,1.0,,,21,1.0,3.0
120,Macao,22,+3,,,10.0,12,,34.0
121,Montenegro,21,+5,,,,21,,33.0
122,Guatemala,19,+2,1.0,,,18,,1.0
123,Jamaica,19,,1.0,,2.0,16,,6.0
124,Rwanda,19,+2,,,,19,,1.0
125,Guyana,18,,1.0,,,17,,23.0
126,French Guiana,18,,,,,18,,60.0
127,Togo,16,,,,,16,,2.0
128,French Polynesia,15,,,,,15,,53.0
129,Gibraltar,15,+5,,,2.0,13,,445.0
130,Kenya,15,+8,,,,15,,0.3
131,Barbados,14,,,,,14,,49.0
132,Ivory Coast,14,,,,1.0,13,,0.5
133,Kyrgyzstan,14,,,,,14,,2.0
134,Maldives,13,,,,3.0,10,,24.0
135,Tanzania,12,+6,,,,12,,0.2
136,Ethiopia,11,+2,,,,11,,0.1
137,Mayotte,11,,,,,11,,40.0
138,Mongolia,10,,,,,10,,3.0
139,Aruba,9,+4,,,1.0,8,,84.0
140,Seychelles,7,,,,,7,,71.0
141,Equatorial Guinea,6,,,,,6,,4.0
142,U.S. Virgin Islands,6,,,,,6,,57.0
143,Gabon,5,,1.0,,,4,,2.0
144,Isle of Man,5,+3,,,,5,,59.0
145,Saint Martin,5,,,,,5,,129.0
146,Suriname,5,,,,,5,,9.0
147,Bahamas,4,,,,,4,,10.0
148,Greenland,4,+2,,,,4,,70.0
149,New Caledonia,4,,,,,4,,14.0
150,Eswatini,4,+3,,,,4,,3.0
151,Cayman Islands,3,,1.0,,,2,,46.0
152,Curaçao,3,,1.0,,,2,,18.0
153,Cabo Verde,3,,,,,3,,5.0
154,CAR,3,,,,,3,,0.6
155,Congo,3,,,,,3,,0.5
156,El Salvador,3,,,,,3,,0.5
157,Liberia,3,,,,,3,,0.6
158,Madagascar,3,,,,,3,,0.1
159,Namibia,3,,,,,3,,1.0
160,St. Barth,3,,,,,3,,304.0
161,Zambia,3,+1,,,,3,,0.2
162,Zimbabwe,3,,,,,3,,0.2
163,Sudan,2,,1.0,,,1,,0.05
164,Angola,2,,,,,2,,0.06
165,Benin,2,,,,,2,,0.2
166,Bermuda,2,,,,,2,,32.0
167,Bhutan,2,,,,,2,,3.0
168,Fiji,2,,,,,2,,2.0
169,Guinea,2,,,,,2,,0.2
170,Haiti,2,,,,,2,,0.2
171,Mauritania,2,,,,,2,,0.4
172,Nicaragua,2,,,,,2,,0.3
173,Niger,2,+1,,,,2,,0.08
174,Saint Lucia,2,,,,,2,,11.0
175,Nepal,1,,,,1.0,0,,0.03
176,Antigua and Barbuda,1,,,,,1,,10.0
177,Chad,1,,,,,1,,0.06
178,Djibouti,1,,,,,1,,1.0
179,Dominica,1,+1,,,,1,,14.0
180,Eritrea,1,,,,,1,,0.3
181,Gambia,1,,,,,1,,0.4
182,Grenada,1,+1,,,,1,,9.0
183,Vatican City,1,,,,,1,,1248.0
184,Montserrat,1,,,,,1,,200.0
185,Mozambique,1,+1,,,,1,,0.03
186,Papua New Guinea,1,,,,,1,,0.1
187,St. Vincent Grenadines,1,,,,,1,,9.0
188,Sint Maarten,1,,,,,1,,23.0
189,Somalia,1,,,,,1,,0.06
190,Syria,1,+1,,,,1,,0.06
191,Timor-Leste,1,,,,,1,,0.8
192,Uganda,1,,,,,1,,0.02
193,Total:,336068,31032,14613.0,1600.0,97636.0,223819,10640.0,43.1
