,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
69,Hungary,187,+20,8.0,,21.0,158,6.0,19.0
70,Lithuania,187,+8,1.0,,1.0,185,1.0,69.0
71,Uruguay,162,,,,,162,3.0,47.0
72,Costa Rica,158,,2.0,,2.0,154,2.0,31.0
73,New Zealand,155,+53,,,12.0,143,,32.0
74,Bosnia and Herzegovina,150,+14,1.0,,2.0,147,1.0,46.0
75,Morocco,143,,4.0,,5.0,134,1.0,4.0
76,North Macedonia,136,,2.0,,1.0,133,1.0,65.0
77,Andorra,133,,1.0,,1.0,131,2.0,1721.0
78,Jordan,127,,,,1.0,126,,12.0
79,Vietnam,123,,,,17.0,106,3.0,1.0
80,Faeroe Islands,118,,,,23.0,95,,2415.0
81,Cyprus,116,,1.0,,3.0,112,3.0,96.0
82,Moldova,109,,1.0,,2.0,106,3.0,27.0
83,Malta,107,,,,2.0,105,1.0,242.0
84,Albania,104,,4.0,,2.0,98,2.0,36.0
85,Burkina Faso,99,,4.0,,5.0,90,,5.0
86,Sri Lanka,97,,,,2.0,95,2.0,5.0
87,Brunei,91,,,,2.0,89,2.0,208.0
88,Tunisia,89,,3.0,,1.0,85,11.0,8.0
89,Cambodia,87,,,,2.0,85,1.0,5.0
90,Ukraine,84,+11,3.0,,1.0,80,,2.0
91,Oman,84,+18,,,17.0,67,,16.0
92,Venezuela,84,,,,15.0,69,2.0,3.0
93,Belarus,81,,,,22.0,59,,9.0
94,Senegal,79,,,,8.0,71,,5.0
95,Réunion,75,+4,,,1.0,74,,84.0
96,Azerbaijan,72,,1.0,,10.0,61,3.0,7.0
97,Kazakhstan,68,+6,,,,68,,4.0
98,Georgia,67,+6,,,9.0,58,1.0,17.0
99,Cameroon,66,+10,,,2.0,64,,2.0
100,Guadeloupe,62,,1.0,,,61,4.0,155.0
101,Palestine,59,,,,17.0,42,,12.0
102,Martinique,53,,1.0,,,52,7.0,141.0
103,Trinidad and Tobago,52,+1,,,,52,,37.0
104,Liechtenstein,51,,,,,51,,1338.0
105,Uzbekistan,49,+3,,,,49,,1.0
106,DRC,45,+9,2.0,,,43,,0.5
107,Afghanistan,42,+2,1.0,,1.0,40,,1.0
108,Kyrgyzstan,42,+26,,,,42,,6.0
109,Cuba,40,,1.0,,,39,3.0,4.0
110,Nigeria,40,,1.0,,2.0,37,,0.2
111,Mauritius,36,,2.0,,,34,1.0,28.0
112,Channel Islands,36,,,,,36,,207.0
113,Mayotte,36,+12,,,,36,,132.0
114,Rwanda,36,,,,,36,,3.0
115,Bangladesh,33,,3.0,,5.0,25,,0.2
116,Puerto Rico,31,,2.0,,1.0,28,,11.0
117,Honduras,30,,,,,30,,3.0
118,Guam,29,,1.0,,,28,,172.0
119,Montenegro,29,+2,1.0,,,28,,46.0
120,Bolivia,28,+1,,,,28,,2.0
121,Ghana,27,,2.0,,,25,,0.9
122,Paraguay,27,+5,2.0,1.0,,25,1.0,4.0
123,Macao,25,,,,10.0,15,,39.0
124,Ivory Coast,25,,,,2.0,23,,0.9
125,Monaco,23,,,,1.0,22,,586.0
126,French Guiana,23,+3,,,6.0,17,,77.0
127,French Polynesia,23,+5,,,,23,,82.0
128,Jamaica,21,+2,1.0,,2.0,18,,7.0
129,Guatemala,20,,1.0,,,19,,1.0
130,Guyana,20,,1.0,,,19,,25.0
131,Togo,18,,,,,18,,2.0
132,Barbados,17,,,,,17,,59.0
133,Madagascar,17,+5,,,,17,,0.6
134,U.S. Virgin Islands,17,,,,,17,,163.0
135,Kenya,16,,,,,16,,0.3
136,Gibraltar,15,,,,5.0,10,,445.0
137,Isle of Man,13,,,,,13,,153.0
138,Maldives,13,,,,5.0,8,,24.0
139,Aruba,12,+3,,,1.0,11,,112.0
140,Ethiopia,12,+1,,,,12,,0.1
141,Tanzania,12,,,,,12,,0.2
142,Mongolia,10,,,,,10,,3.0
143,New Caledonia,10,+2,,,,10,,35.0
144,Equatorial Guinea,9,,,,,9,,6.0
145,Uganda,9,,,,,9,,0.2
146,Saint Martin,8,,,,,8,,207.0
147,Seychelles,7,,,,,7,,71.0
148,Gabon,6,,1.0,,,5,,3.0
149,Benin,6,,,,,6,,0.5
150,Bermuda,6,,,,,6,,96.0
151,Haiti,6,,,,,6,,0.5
152,Suriname,6,+1,,,,6,,10.0
153,Cayman Islands,5,,1.0,,,4,,76.0
154,El Salvador,5,+2,,,,5,,0.8
155,Curaçao,4,,1.0,,,3,,24.0
156,Bahamas,4,,,,,4,,10.0
157,Congo,4,,,,,4,,0.7
158,Fiji,4,+1,,,,4,,4.0
159,Greenland,4,,,,,4,,70.0
160,Guinea,4,,,,,4,,0.3
161,Namibia,4,,,,,4,,2.0
162,Eswatini,4,,,,,4,,3.0
163,Zimbabwe,3,,1.0,,,2,,0.2
164,Angola,3,,,,,3,,0.09
165,Antigua and Barbuda,3,,,,,3,,31.0
166,Cabo Verde,3,,,,,3,,5.0
167,CAR,3,,,,,3,,0.6
168,Djibouti,3,,,,,3,,3.0
169,Liberia,3,,,,,3,,0.6
170,Niger,3,,,,,3,,0.1
171,St. Barth,3,,,,,3,,304.0
172,Saint Lucia,3,,,,,3,,16.0
173,Zambia,3,,,,,3,,0.2
174,Gambia,2,,1.0,,,1,,0.8
175,Sudan,2,,1.0,,,1,,0.05
176,Nepal,2,,,,1.0,1,,0.07
177,Bhutan,2,,,,,2,,3.0
178,Chad,2,,,,,2,,0.1
179,Dominica,2,,,,,2,,28.0
180,Laos,2,+2,,,,2,,0.3
181,Mauritania,2,,,,,2,,0.4
182,Myanmar,2,,,,,2,,0.04
183,Nicaragua,2,,,,,2,,0.3
184,Sint Maarten,2,,,,,2,,47.0
185,Belize,1,,,,,1,,3.0
186,Eritrea,1,,,,,1,,0.3
187,Grenada,1,,,,,1,,9.0
188,Vatican City,1,,,,,1,,1248.0
189,Montserrat,1,,,,,1,,200.0
190,Mozambique,1,,,,,1,,0.03
191,Papua New Guinea,1,,,,,1,,0.1
192,St. Vincent Grenadines,1,,,,,1,,9.0
193,Somalia,1,,,,,1,,0.06
194,Syria,1,,,,,1,,0.06
195,Timor-Leste,1,,,,,1,,0.8
196,Turks and Caicos,1,,,,,1,,26.0
197,Total:,383349,4567,16585.0,78.0,102548.0,264216,12079.0,49.2
