,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
44,Bahrain,310,+12,1.0,,125.0,184,4.0,182.0
45,Philippines,307,+77,19.0,1.0,13.0,275,1.0,3.0
46,Russia,306,+53,1.0,,16.0,289,,2.0
47,Estonia,306,+23,,,2.0,304,,231.0
48,Egypt,294,+9,10.0,2.0,42.0,242,,3.0
49,Hong Kong,273,+17,4.0,,98.0,171,4.0,36.0
50,South Africa,240,+38,,,2.0,238,,4.0
51,Lebanon,230,+53,4.0,,8.0,218,4.0,34.0
52,Iraq,214,+6,17.0,,51.0,146,,5.0
53,Croatia,206,+76,1.0,,5.0,200,,50.0
54,Mexico,203,+39,2.0,1.0,4.0,197,1.0,2.0
55,Panama,200,,1.0,,1.0,198,7.0,46.0
56,Colombia,196,+51,,,1.0,195,,4.0
57,Slovakia,178,+41,,,7.0,171,2.0,33.0
58,Kuwait,176,+17,,,27.0,149,5.0,41.0
59,Serbia,171,+36,1.0,,2.0,168,4.0,20.0
60,Bulgaria,163,+36,3.0,,3.0,157,3.0,23.0
61,San Marino,160,+9,20.0,6.0,4.0,136,12.0,4715.0
62,Armenia,160,+24,,,1.0,159,2.0,54.0
63,Argentina,158,,4.0,1.0,3.0,151,,3.0
64,Taiwan,153,+18,2.0,,28.0,123,,6.0
65,UAE,153,+13,2.0,,38.0,113,2.0,15.0
66,Algeria,139,+45,15.0,4.0,65.0,59,,3.0
67,Latvia,124,+13,,,1.0,123,,66.0
68,Costa Rica,117,+4,2.0,,2.0,113,2.0,23.0
69,Dominican Republic,112,+40,3.0,1.0,,109,,10.0
70,Uruguay,110,,,,,110,,32.0
71,Hungary,103,+18,4.0,,7.0,92,6.0,11.0
72,Jordan,100,+16,,,1.0,99,,10.0
73,Lithuania,99,+30,1.0,,1.0,97,1.0,36.0
74,Morocco,96,+10,3.0,,3.0,90,1.0,3.0
75,Vietnam,94,+3,,,17.0,77,2.0,1.0
76,Bosnia and Herzegovina,93,+4,1.0,1.0,2.0,90,1.0,28.0
77,Faeroe Islands,92,+12,,,3.0,89,,1883.0
78,Andorra,88,+13,,,1.0,87,2.0,1139.0
79,North Macedonia,85,+9,,,1.0,84,1.0,41.0
80,Cyprus,84,+9,1.0,1.0,3.0,80,3.0,70.0
81,Brunei,83,+5,,,1.0,82,2.0,190.0
82,Moldova,80,+14,1.0,,1.0,78,3.0,20.0
83,Sri Lanka,77,+4,,,3.0,74,2.0,4.0
84,Albania,76,+6,2.0,,2.0,72,2.0,26.0
85,Belarus,76,+7,,,15.0,61,,8.0
86,Malta,73,+9,,,2.0,71,1.0,165.0
87,Venezuela,70,+5,,,15.0,55,2.0,2.0
88,Burkina Faso,64,+24,3.0,2.0,5.0,56,,3.0
89,Tunisia,60,+6,1.0,,1.0,58,7.0,5.0
90,Guadeloupe,56,+5,1.0,,,55,4.0,140.0
91,Senegal,56,+9,,,5.0,51,,3.0
92,Kazakhstan,54,+2,,,,54,,3.0
93,Azerbaijan,53,+9,1.0,,11.0,41,,5.0
94,Cambodia,53,+2,,,2.0,51,,3.0
95,Palestine,53,+5,,,17.0,36,,10.0
96,New Zealand,52,,,,,52,,11.0
97,Oman,52,+4,,,13.0,39,,10.0
98,Georgia,49,+5,,,1.0,48,1.0,12.0
99,Trinidad and Tobago,49,+40,,,,49,,35.0
100,Ukraine,47,+6,3.0,,1.0,43,,1.0
101,Réunion,47,+9,,,,47,,52.0
102,Uzbekistan,41,+8,,,,41,,1.0
103,Cameroon,40,+13,,,2.0,38,,2.0
104,Martinique,37,+5,1.0,,,36,7.0,99.0
105,Liechtenstein,37,+9,,,,37,,970.0
106,Channel Islands,32,+20,,,,32,,184.0
107,Bangladesh,24,+4,2.0,1.0,3.0,19,,0.1
108,Afghanistan,24,,,,1.0,23,,0.6
109,Honduras,24,,,,,24,,2.0
110,DRC,23,+5,1.0,1.0,,22,,0.3
111,Nigeria,22,+10,,,1.0,21,,0.1
112,Cuba,21,,1.0,,,20,,2.0
113,Ghana,21,+5,1.0,1.0,,20,,0.7
114,Puerto Rico,21,+7,,,,21,,7.0
115,Jamaica,19,,1.0,,2.0,16,,6.0
116,Bolivia,19,+3,,,,19,,2.0
117,Guyana,18,+3,1.0,,,17,,23.0
118,Paraguay,18,,1.0,1.0,,17,1.0,3.0
119,Macao,18,+1,,,10.0,8,,28.0
120,Monaco,18,+7,,,1.0,17,,459.0
121,French Guiana,18,+3,,,,18,,60.0
122,Guatemala,17,+5,1.0,,,16,,0.9
123,Rwanda,17,,,,,17,,1.0
124,Montenegro,16,+2,,,,16,,25.0
125,Togo,16,+7,,,,16,,2.0
126,French Polynesia,15,+4,,,,15,,53.0
127,Guam,15,+1,,,,15,,89.0
128,Mauritius,14,+2,1.0,1.0,,13,,11.0
129,Barbados,14,+8,,,,14,,49.0
130,Ivory Coast,14,+5,,,1.0,13,,0.5
131,Kyrgyzstan,14,+8,,,,14,,2.0
132,Maldives,13,,,,3.0,10,,24.0
133,Mayotte,11,+4,,,,11,,40.0
134,Gibraltar,10,,,,2.0,8,,297.0
135,Mongolia,10,+4,,,,10,,3.0
136,Ethiopia,9,,,,,9,,0.08
137,Kenya,7,,,,,7,,0.1
138,Seychelles,7,,,,,7,,71.0
139,Equatorial Guinea,6,,,,,6,,4.0
140,Tanzania,6,,,,,6,,0.1
141,U.S. Virgin Islands,6,+3,,,,6,,57.0
142,Gabon,5,+1,1.0,,,4,,2.0
143,Aruba,5,,,,1.0,4,,47.0
144,Saint Martin,5,+1,,,,5,,129.0
145,Suriname,5,+1,,,,5,,9.0
146,Bahamas,4,,,,,4,,10.0
147,New Caledonia,4,+2,,,,4,,14.0
148,Cayman Islands,3,,1.0,,,2,,46.0
149,Curaçao,3,,1.0,,,2,,18.0
150,Cabo Verde,3,+2,,,,3,,5.0
151,CAR,3,,,,,3,,0.6
152,Congo,3,,,,,3,,0.5
153,El Salvador,3,+2,,,,3,,0.5
154,Liberia,3,+1,,,,3,,0.6
155,Madagascar,3,,,,,3,,0.1
156,Namibia,3,,,,,3,,1.0
157,St. Barth,3,,,,,3,,304.0
158,Zimbabwe,3,+2,,,,3,,0.2
159,Sudan,2,,1.0,,,1,,0.05
160,Angola,2,+1,,,,2,,0.06
161,Benin,2,,,,,2,,0.2
162,Bermuda,2,,,,,2,,32.0
163,Bhutan,2,,,,,2,,3.0
164,Fiji,2,+1,,,,2,,2.0
165,Greenland,2,,,,,2,,35.0
166,Guinea,2,,,,,2,,0.2
167,Haiti,2,,,,,2,,0.2
168,Isle of Man,2,,,,,2,,24.0
169,Mauritania,2,,,,,2,,0.4
170,Nicaragua,2,,,,,2,,0.3
171,Saint Lucia,2,,,,,2,,11.0
172,Zambia,2,,,,,2,,0.1
173,Nepal,1,,,,1.0,0,,0.03
174,Antigua and Barbuda,1,,,,,1,,10.0
175,Chad,1,,,,,1,,0.06
176,Djibouti,1,,,,,1,,1.0
177,Eritrea,1,+1,,,,1,,0.3
178,Gambia,1,,,,,1,,0.4
179,Vatican City,1,,,,,1,,1248.0
180,Montserrat,1,,,,,1,,200.0
181,Niger,1,,,,,1,,0.04
182,Papua New Guinea,1,,,,,1,,0.1
183,St. Vincent Grenadines,1,,,,,1,,9.0
184,Sint Maarten,1,,,,,1,,23.0
185,Somalia,1,,,,,1,,0.06
186,Eswatini,1,,,,,1,,0.9
187,Timor-Leste,1,+1,,,,1,,0.8
188,Uganda,1,+1,,,,1,,0.02
189,Total:,304086,28489,12989.0,1602.0,94793.0,196304,9379.0,39.0
