,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
45,38,Sweden,"86,194",,"5,843 ",+4,N/A,N/A,N/A,13,"8,524",578,"1,250,488","123,669","10,111,607 ",Europe,117,"1,731",8
46,39,Guatemala,"80,306",+684,"2,918 ",+21,"68,927",+619,"8,461",5,"4,467",162,"270,040","15,020","17,978,636 ",North America,224,"6,161",67
47,40,Morocco,"79,767","+1,889","1,491 ",+38,"61,850","+2,127","16,426",251,"2,156",40,"2,160,798","58,408","36,995,185 ",Africa,464,"24,812",17
48,41,Netherlands,"78,511",+823,"6,249 ",+3,N/A,N/A,N/A,47,"4,580",365,"1,832,451","106,896","17,142,371 ",Europe,218,"2,743",9
49,42,UAE,"76,911",+930,398 ,+5,"67,945",+586,"8,568",,"7,758",40,"7,872,311","794,100","9,913,504 ",Asia,129,"24,908",1
50,43,Belarus,"73,591",+189,732 ,+6,"72,203",+204,656,,"7,788",77,"1,618,213","171,263","9,448,705 ",Europe,128,"12,908",6
51,44,Japan,"73,221",+495,"1,406 ",+13,"64,835",+735,"6,980",198,579,11,"1,662,091","13,150","126,398,997 ",Asia,"1,726","89,900",76
52,45,Poland,"72,453",+506,"2,159 ",+12,"58,069",+934,"12,225",84,"1,915",57,"2,912,411","76,970","37,838,353 ",Europe,522,"17,526",13
53,46,Honduras,"65,597",+379,"2,044 ",+10,"15,064",+791,"48,489",33,"6,603",206,"155,223","15,624","9,934,779 ",North America,151,"4,860",64
54,47,Ethiopia,"62,578",+878,974 ,+8,"23,640",+586,"37,964",330,542,8,"1,110,495","9,615","115,496,876 ",Africa,"1,846","118,580",104
55,48,Portugal,"62,126",+585,"1,852 ",+3,"43,441",+157,"16,833",57,"6,096",182,"2,186,824","214,589","10,190,762 ",Europe,164,"5,503",5
56,49,Bahrain,"58,207",+757,207 ,+4,"52,284",+465,"5,716",27,"33,992",121,"1,207,260","705,028","1,712,357 ",Asia,29,"8,272",1
57,50,Singapore,"57,229",+63,27 ,,"56,558",+66,644,,"9,767",5,"2,281,104","389,312","5,859,326 ",Asia,102,"217,012",3
58,51,Venezuela,"56,751",,452 ,,"45,318",,"10,981",111,"1,997",16,"1,824,287","64,191","28,419,828 ",South America,501,"62,876",16
59,52,Nigeria,"55,829",+197,"1,075 ",+5,"43,810",+200,"10,944",7,270,5,"433,206","2,092","207,096,361 ",Africa,"3,709","192,648",478
60,53,Costa Rica,"52,549","+1,325",567 ,+24,"20,322",+778,"31,660",219,"10,297",111,"172,011","33,707","5,103,174 ",North America,97,"9,000",30
61,54,Nepal,"50,465","+1,246",317 ,+5,"35,700","+1,818","14,448",,"1,726",11,"810,485","27,722","29,236,665 ",Asia,579,"92,229",36
62,55,Algeria,"47,488",+272,"1,591 ",+10,"33,562",+183,"12,335",40,"1,079",36,,,"44,001,900 ",Africa,927,"27,657",
63,56,Switzerland,"45,711",+405,"2,020 ",+1,"38,100",,"5,591",24,"5,274",233,"1,145,949","132,220","8,666,996 ",Europe,190,"4,291",8
64,57,Uzbekistan,"45,473",+543,370 ,+4,"42,509",+297,"2,594",224,"1,355",11,"1,377,915","41,055","33,562,431 ",Asia,738,"90,709",24
65,58,Armenia,"45,326",+174,906 ,+1,"41,233",+210,"3,187",,"15,290",306,"227,809","76,850","2,964,339 ",Asia,65,"3,272",13
66,59,Ghana,"45,313",,283 ,,"44,188",,842,5,"1,453",9,"450,872","14,453","31,195,634 ",Africa,688,"110,232",69
67,60,Kyrgyzstan,"44,684",+71,"1,061 ",,"40,487",+151,"3,136",24,"6,827",162,"267,718","40,906","6,544,781 ",Asia,146,"6,169",24
68,61,Moldova,"41,704",+560,"1,106 ",+10,"28,962",,"11,636",549,"10,343",274,"210,553","52,219","4,032,090 ",Europe,97,"3,646",19
69,62,Afghanistan,"38,572",+28,"1,420 ",,"31,129",+81,"6,023",93,987,36,"105,765","2,705","39,093,489 ",Asia,"1,014","27,531",370
70,63,Azerbaijan,"37,874",+142,556 ,+1,"35,269",+150,"2,049",,"3,729",55,"988,268","97,299","10,156,974 ",Asia,268,"18,268",10
71,64,Kenya,"35,603",+143,612 ,+5,"22,047",+490,"12,944",44,659,11,"481,982","8,926","53,994,688 ",Africa,"1,517","88,227",112
72,65,Czechia,"32,413","+1,377",448 ,+4,"20,787",+413,"11,178",64,"3,026",42,"1,014,369","94,687","10,712,914 ",Europe,331,"23,913",11
73,66,Serbia,"32,136",+58,729 ,+1,"30,943",+163,464,35,"3,681",84,"1,009,401","115,620","8,730,315 ",Europe,272,"11,976",9
74,67,Austria,"31,247",+664,748 ,+1,"26,043",+279,"4,456",39,"3,466",83,"1,303,030","144,516","9,016,482 ",Europe,289,"12,054",7
75,68,Ireland,"30,360",+196,"1,781 ",,"23,364",,"5,215",7,"6,135",360,"936,280","189,206","4,948,472 ",Europe,163,"2,778",5
76,69,Palestine,"28,664",+745,198 ,+6,"18,821",+355,"9,645",,"5,594",39,"319,535","62,364","5,123,711 ",Asia,179,"25,877",16
77,70,El Salvador,"26,688",+86,774 ,+4,"17,106",+320,"8,808",232,"4,111",119,"339,996","52,366","6,492,637 ",North America,243,"8,388",19
78,71,Australia,"26,513",+48,788 ,+7,"23,036",+173,"2,689",23,"1,037",31,"6,849,431","268,005","25,557,148 ",Australia/Oceania,964,"32,433",4
79,72,Paraguay,"25,026",,474 ,,"12,309",,"12,243",113,"3,500",66,"217,643","30,442","7,149,468 ",South America,286,"15,083",33
80,73,Bosnia and Herzegovina,"22,544",+286,680 ,+5,"15,273",+65,"6,591",,"6,880",208,"201,661","61,544","3,276,709 ",Europe,145,"4,819",16
81,74,Lebanon,"22,437",+560,219 ,+7,"7,312",+288,"14,906",118,"3,290",32,"619,265","90,810","6,819,311 ",Asia,304,"31,138",11
82,75,S. Korea,"21,743",+155,346 ,+2,"17,360",+337,"4,037",169,424,7,"2,099,591","40,945","51,277,938 ",Asia,"2,358","148,202",24
83,76,Libya,"20,939",+477,339 ,+15,"2,420",+91,"18,180",,"3,039",49,"133,989","19,449","6,889,290 ",Africa,329,"20,322",51
84,77,Cameroon,"20,009",+161,415 ,,"18,837",+389,757,30,750,16,"149,000","5,587","26,669,571 ",Africa,"1,333","64,264",179
85,78,Denmark,"18,924",+317,629 ,+1,"16,069",+79,"2,226",5,"3,265",109,"2,836,752","489,414","5,796,224 ",Europe,306,"9,215",2
86,79,Ivory Coast,"18,869",+54,119 ,,"17,884",+114,866,,712,4,"137,921","5,204","26,500,603 ",Africa,"1,404","222,694",192
87,80,Bulgaria,"17,598",+163,706 ,+4,"12,619",+145,"4,273",55,"2,537",102,"456,538","65,804","6,937,881 ",Europe,394,"9,827",15
88,81,Madagascar,"15,624",+104,208 ,+2,"14,295",+52,"1,121",48,562,7,"62,826","2,258","27,824,006 ",Africa,"1,781","133,769",443
89,82,North Macedonia,"15,414",+121,637 ,+3,"12,896",+142,"1,881",4,"7,399",306,"161,590","77,562","2,083,357 ",Europe,135,"3,271",13
90,83,Senegal,"14,150",+48,293 ,,"10,207",+31,"3,650",34,841,17,"155,191","9,223","16,826,216 ",Africa,"1,189","57,427",108
91,84,Sudan,"13,437",,833 ,,"6,730",,"5,874",,305,19,,,"44,041,701 ",Africa,"3,278","52,871",
92,85,Zambia,"13,214",+102,300 ,,"11,899",+60,"1,015",,715,16,"127,529","6,901","18,479,554 ",Africa,"1,398","61,599",145
93,86,Croatia,"12,917",+291,208 ,+2,"10,142",+309,"2,567",24,"3,150",51,"201,138","49,056","4,100,168 ",Europe,317,"19,712",20
94,87,Greece,"12,452",+372,297 ,+4,"3,804",,"8,351",49,"1,196",29,"1,082,401","103,949","10,412,828 ",Europe,836,"35,060",10
95,88,Norway,"11,867",+121,265 ,+1,"9,348",,"2,254",1,"2,186",49,"845,522","155,727","5,429,519 ",Europe,458,"20,489",6
96,89,Albania,"10,860",+156,324 ,+2,"6,346",+62,"4,190",20,"3,775",113,"66,881","23,245","2,877,171 ",Europe,265,"8,880",43
97,90,DRC,"10,343",+19,262 ,+2,"9,533",+10,548,,115,3,,,"90,063,738 ",Africa,"8,708","343,755",
98,91,Hungary,"10,191",+476,630 ,+2,"3,990",+6,"5,571",11,"1,055",65,"505,585","52,363","9,655,449 ",Europe,947,"15,326",19
99,92,Guinea,"9,946",+61,63 ,,"9,100",+32,783,24,754,5,"26,775","2,029","13,199,093 ",Africa,"1,327","209,509",493
100,93,Malaysia,"9,628",+45,128 ,,"9,167",+24,333,9,297,4,"1,332,917","41,081","32,446,027 ",Asia,"3,370","253,485",24
101,94,French Guiana,"9,462",+44,63 ,+1,"9,040",+54,359,7,"31,527",210,"58,394","194,564","300,127 ",South America,32,"4,764",5
102,95,Namibia,"9,256",+148,96 ,+3,"4,767",+127,"4,393",20,"3,630",38,"75,511","29,616","2,549,670 ",Africa,275,"26,559",34
103,96,Tajikistan,"8,939",+40,72 ,+1,"7,714",+31,"1,153",,933,8,,,"9,578,004 ",Asia,"1,071","133,028",
104,97,Maldives,"8,900",+66,31 ,,"6,559",+271,"2,310",12,"16,410",57,"126,675","233,563","542,360 ",Asia,61,"17,495",4
105,98,Gabon,"8,621",,53 ,,"7,618",,950,2,"3,856",24,"131,610","58,870","2,235,599 ",Africa,259,"42,181",17
106,99,Finland,"8,469",+39,337 ,,"7,500",,632,1,"1,528",61,"778,851","140,525","5,542,425 ",Europe,654,"16,446",7
107,100,Haiti,"8,429",+45,215 ,+1,"5,991",,"2,223",,737,19,"24,862","2,175","11,429,394 ",North America,"1,356","53,160",460
108,101,Zimbabwe,"7,453",+24,222 ,,"5,635",+93,"1,596",,500,15,"153,315","10,286","14,904,502 ",Africa,"2,000","67,137",97
109,102,Mauritania,"7,222",+31,161 ,,"6,758",+57,303,3,"1,546",34,"70,257","15,036","4,672,455 ",Africa,647,"29,021",67
110,103,Luxembourg,"7,088",+65,124 ,,"6,397",+105,567,,"11,288",197,"712,262","1,134,307","627,927 ",Europe,89,"5,064",1
111,104,Montenegro,"6,222",+128,114 ,,"4,393",+43,"1,715",,"9,906",182,"55,041","87,633","628,082 ",Europe,101,"5,509",11
112,105,Tunisia,"5,882",+465,99 ,+3,"1,862",,"3,921",26,497,8,"165,423","13,968","11,842,619 ",Africa,"2,013","119,622",72
113,106,Malawi,"5,655",+2,176 ,,"3,683",+53,"1,796",4,294,9,"47,351","2,463","19,222,266 ",Africa,"3,399","109,217",406
114,107,Djibouti,"5,394",+3,61 ,,"5,327",,6,,"5,444",62,"70,635","71,294","990,761 ",Africa,184,"16,242",14
115,108,Slovakia,"5,066",+178,37 ,,"3,001",+54,"2,028",24,928,7,"370,966","67,940","5,460,167 ",Europe,"1,078","147,572",15
116,109,Eswatini,"4,994",+58,98 ,+1,"4,103",+26,793,11,"4,296",84,"30,843","26,532","1,162,496 ",Africa,233,"11,862",38
117,110,Equatorial Guinea,"4,990",,83 ,,"4,479",,428,,"3,535",59,"55,133","39,062","1,411,432 ",Africa,283,"17,005",26
118,111,Hong Kong,"4,914",+12,99 ,,"4,582",+25,233,21,654,13,"780,415","103,933","7,508,850 ",Asia,"1,528","75,847",10
119,112,Congo,"4,891",,83 ,,"3,887",,921,,882,15,,,"5,543,533 ",Africa,"1,133","66,790",
120,113,Mozambique,"4,832",+68,31 ,+3,"2,857",+94,"1,944",,154,1.0,"108,745","3,461","31,418,025 ",Africa,"6,502","1,013,485",289
121,114,Nicaragua,"4,818",,144 ,,"2,913",,"1,761",,726,22,,,"6,639,798 ",North America,"1,378","46,110",
122,115,CAR,"4,747",+11,62 ,,"1,825",,"2,860",2,980,13,"31,345","6,468","4,845,792 ",Africa,"1,021","78,158",155
123,116,Cabo Verde,"4,557",+84,43 ,,"3,993",+78,521,,"8,179",77,"76,576","137,440","557,158 ",Africa,122,"12,957",7
124,117,Cuba,"4,551",+92,106 ,+2,"3,779",+52,666,12,402,9,"454,724","40,151","11,325,240 ",North America,"2,489","106,842",25
125,118,Rwanda,"4,479",+19,22 ,+1,"2,352",+27,"2,105",,344,2,"454,246","34,909","13,012,342 ",Africa,"2,905","591,470",29
126,119,Suriname,"4,477",+30,93 ,+1,"3,706",+84,678,9,"7,618",158,"11,137","18,952","587,656 ",South America,131,"6,319",53
127,120,Uganda,"4,291",+190,48 ,+2,"1,998",+122,"2,245",,93,1,"420,198","9,133","46,006,658 ",Africa,"10,722","958,472",109
128,121,Thailand,"3,454",+7,58 ,,"3,310",+24,86,1,49,0.8,"749,213","10,728","69,834,596 ",Asia,"20,218","1,204,045",93
129,122,Jamaica,"3,437",+114,38 ,+2,"1,019",+27,"2,380",8,"1,160",13,"65,623","22,142","2,963,711 ",North America,862,"77,992",45
130,123,Syria,"3,416",+65,147 ,+4,797,+17,"2,472",,194,8,,,"17,580,373 ",Asia,"5,146","119,594",
131,124,Slovenia,"3,389",+77,135 ,,"2,620",+33,634,5,"1,630",65,"175,489","84,410","2,078,995 ",Europe,613,"15,400",12
132,125,Mayotte,"3,374",,40 ,,"2,964",,370,2,"12,312",146,"13,000","47,437","274,050 ",Africa,81,"6,851",21
133,126,Somalia,"3,371",,97 ,,"2,738",,536,,211,6,,,"15,975,577 ",Africa,"4,739","164,697",
134,127,Gambia,"3,330",+37,100 ,+1,"1,460",,"1,770",,"1,371",41,"13,947","5,741","2,429,272 ",Africa,730,"24,293",174
135,128,Angola,"3,217",+125,130 ,+4,"1,277",+32,"1,810",24,97,4,"64,747","1,959","33,054,527 ",Africa,"10,275","254,266",511
136,129,Lithuania,"3,199",+36,86 ,,"2,030",+22,"1,083",,"1,178",32,"682,097","251,278","2,714,516 ",Europe,849,"31,564",4
137,130,Sri Lanka,"3,155",+8,12 ,,"2,955",+9,188,,147,0.6,"235,221","10,976","21,430,928 ",Asia,"6,793","1,785,911",91
138,131,Mali,"2,909",+11,128 ,,"2,269",+2,512,,143,6,"41,204","2,024","20,358,907 ",Africa,"6,999","159,054",494
139,132,Aruba,"2,819",+89,16 ,+1,"1,407",+56,"1,396",11,"26,382",150,"24,442","228,740","106,855 ",North America,38,"6,678",4
140,133,Jordan,"2,739",+80,20 ,+1,"1,981",+62,738,3,268,2,"941,018","92,051","10,222,817 ",Asia,"3,732","511,141",11
141,134,Bahamas,"2,721",+64,63 ,,"1,183",+95,"1,475",75,"6,907",160,"13,971","35,462","393,975 ",North America,145,"6,254",28
142,135,Trinidad and Tobago,"2,698",+110,43 ,+4,755,+6,"1,900",14,"1,927",31,"26,176","18,692","1,400,382 ",North America,519,"32,567",53
143,136,Estonia,"2,600",+15,64 ,,"2,223",+10,313,1,"1,960",48,"165,883","125,033","1,326,712 ",Europe,510,"20,730",8
144,137,South Sudan,"2,555",,49 ,,"1,290",,"1,216",,228,4,"12,044","1,074","11,219,118 ",Africa,"4,391","228,962",932
145,138,Réunion,"2,510",+94,13 ,,"1,313",,"1,184",,"2,800",14,"35,419","39,505","896,562 ",Africa,357,"68,966",25
146,139,Guadeloupe,"2,287",,23 ,,336,,"1,928",7,"5,716",57,"33,042","82,577","400,138 ",North America,175,"17,397",12
147,140,Guinea-Bissau,"2,275",+30,39 ,+1,"1,127",,"1,109",5,"1,151",20,,,"1,976,737 ",Africa,869,"50,686",
148,141,Botswana,"2,252",+126,10 ,+1,546,+53,"1,696",1,954,4,"138,290","58,582","2,360,624 ",Africa,"1,048","236,062",17
149,142,Benin,"2,242",,40 ,,"1,793",,409,,184,3,"131,073","10,759","12,182,445 ",Africa,"5,434","304,561",93
150,143,Malta,"2,204",+42,14 ,,"1,803",+43,387,2,"4,989",32,"209,142","473,413","441,775 ",Europe,200,"31,555",2
151,144,Iceland,"2,157",+4,10 ,,"2,072",+5,75,,"6,313",29,"229,999","673,147","341,677 ",Europe,158,"34,168",1
152,145,Myanmar,"2,150",+261,14 ,+2,625,+72,"1,511",,39,0.3,"185,474","3,404","54,481,213 ",Asia,"25,340","3,891,515",294
153,146,Sierra Leone,"2,069",+2,72 ,,"1,622",,375,,258,9,,,"8,007,711 ",Africa,"3,870","111,218",
154,147,Yemen,"2,003",+4,580 ,+4,"1,211",+2,212,,67,19,,,"29,949,860 ",Asia,"14,953","51,638",
155,148,Georgia,"1,830",+57,19 ,,"1,334",+9,477,,459,5,"439,848","110,303","3,987,639 ",Asia,"2,179","209,876",9
156,149,New Zealand,"1,792",+4,24 ,,"1,648",+9,120,3,358,5,"839,467","167,823","5,002,100 ",Australia/Oceania,"2,791","208,421",6
157,150,Uruguay,"1,759",+18,45 ,,"1,484",+6,230,1,506,13,"192,578","55,401","3,476,104 ",South America,"1,976","77,247",18
158,151,Guyana,"1,750",+47,49 ,+1,"1,088",+43,613,14,"2,223",62,"10,459","13,285","787,298 ",South America,450,"16,067",75
159,152,Togo,"1,537",+9,37 ,+1,"1,145",+1,355,,185,4,"74,495","8,959","8,315,187 ",Africa,"5,410","224,735",112
160,153,Cyprus,"1,517",+3,22 ,,"1,237",,258,5,"1,255",18,"312,813","258,720","1,209,077 ",Asia,797,"54,958",4
161,154,Burkina Faso,"1,486",+10,56 ,,"1,123",+5,307,,71,3,,,"21,009,868 ",Africa,"14,139","375,176",
162,155,Latvia,"1,448",+5,35 ,,"1,248",+14,165,,769,19,"272,381","144,733","1,881,956 ",Europe,"1,300","53,770",7
163,156,Belize,"1,365",+4,18 ,+2,326,+5,"1,021",3,"3,421",45,"10,193","25,546","399,003 ",North America,292,"22,167",39
164,157,Liberia,"1,315",+2,82 ,,"1,194",,39,,259,16,,,"5,080,016 ",Africa,"3,863","61,951",
165,158,Andorra,"1,301",,53 ,,938,,310,3,"16,833",686,"137,457","1,778,481","77,289 ",Europe,59,"1,458",1
166,159,Niger,"1,178",,69 ,,"1,099",,10,,48,3,"9,052",372,"24,365,738 ",Africa,"20,684","353,127","2,692"
167,160,Lesotho,"1,164",,31 ,,528,,605,,543,14,"15,632","7,286","2,145,564 ",Africa,"1,843","69,212",137
168,161,Vietnam,"1,059",,35 ,,893,+3,131,,11,0.4,"1,009,145","10,349","97,509,137 ",Asia,"92,077","2,785,975",97
169,162,Chad,"1,051",+3,79 ,,932,+1,40,,64,5,,,"16,513,221 ",Africa,"15,712","209,028",
170,163,Martinique,939,,18 ,,98,,823,5,"2,503",48,"16,244","43,293","375,207 ",North America,400,"20,845",23
171,164,Sao Tome and Principe,901,+3,15 ,,866,+4,20,,"4,097",68,"4,180","19,006","219,933 ",Africa,244,"14,662",53
172,165,French Polynesia,857,, ,,576,,281,4,"3,047",,"17,171","61,057","281,227 ",Australia/Oceania,328,,16
173,166,San Marino,722,,42 ,,662,,18,1,"21,270","1,237","7,176","211,401","33,945 ",Europe,47,808,5
174,167,Diamond Princess,712,,13 ,,651,,48,4,,,,, ,,,,
175,168,Channel Islands,631,,48 ,,575,,8,1,"3,623",276,"91,292","524,140","174,175 ",Europe,276,"3,629",2
176,169,Turks and Caicos,628,+14,5 ,,266,+2,357,4,"16,178",129,"2,803","72,209","38,818 ",North America,62,"7,764",14
177,170,Sint Maarten,530,+3,19 ,,333,+12,178,6,"12,334",442,"2,450","57,017","42,970 ",North America,81,"2,262",18
178,171,Tanzania,509,,21 ,,183,,305,7,8,0.3,,,"60,049,738 ",Africa,"117,976","2,859,511",
179,172,Papua New Guinea,507,+4,5 ,,232,,270,,56,0.6,"15,592","1,736","8,979,241 ",Australia/Oceania,"17,711","1,795,848",576
180,173,Taiwan,496,+1,7 ,,475,,14,,21,0.3,"89,085","3,739","23,825,309 ",Asia,"48,035","3,403,616",267
181,174,Burundi,469,+3,1 ,,374,,94,,39,0.08,"27,836","2,328","11,956,229 ",Africa,"25,493","11,956,229",430
182,175,Comoros,456,,7 ,,415,,34,,522,8,,,"873,101 ",Africa,"1,915","124,729",
183,176,Faeroe Islands,415,, ,,410,,5,1,"8,487",,"106,397","2,175,808","48,900 ",Europe,118,,0
184,177,Mauritius,361,,10 ,,335,,16,,284,8,"227,409","178,755","1,272,186 ",Africa,"3,524","127,219",6
185,178,Eritrea,361,+20, ,,304,+9,57,,102,,,,"3,555,870 ",Africa,"9,850",,
186,179,Isle of Man,337,,24 ,,312,,1,,"3,959",282,"10,732","126,079","85,121 ",Europe,253,"3,547",8
187,180,Gibraltar,323,+1, ,,287,+10,36,1,"9,588",,"38,708","1,148,980","33,689 ",Europe,104,,1
188,181,Mongolia,310,, ,,298,+2,12,1,94,,"58,747","17,865","3,288,397 ",Asia,"10,608",,56
